datetime,open,high,low,close,volume
2024-10-25 11:00:00,267.4411,267.5537,260.85,263.5,17084483.0
2024-10-25 11:30:00,263.51,267.88,263.1201,266.77,12355084.0
2024-10-25 12:00:00,266.79,268.42,265.21,266.0103,9726015.0
2024-10-25 12:30:00,266.034,267.97,265.82,267.48,6348080.0
2024-10-25 13:00:00,267.515,269.14,267.07,267.86,7435673.0
2024-10-25 13:30:00,267.92,268.6,266.25,267.17,5844983.0
2024-10-25 14:00:00,267.17,268.07,265.63,267.065,6434136.0
2024-10-25 14:30:00,267.07,267.45,264.5587,266.765,7189353.0
2024-10-25 15:00:00,266.762,266.99,265.3,266.5701,6359075.0
2024-10-25 15:30:00,266.57,267.71,265.8801,267.56,6297822.0
2024-10-25 16:00:00,267.52,269.49,267.28,269.19,14904678.0
2024-10-28 10:00:00,270.0,270.9,266.0,267.52,17860246.0
2024-10-28 10:30:00,267.5001,272.78,267.44,271.9891,14320733.0
2024-10-28 11:00:00,271.99,273.536,271.11,271.462,8219021.0
2024-10-28 11:30:00,271.475,272.81,270.81,272.05,5282392.0
2024-10-28 12:00:00,272.055,272.25,269.36,269.439,6096147.0
2024-10-28 12:30:00,269.4399,270.75,269.25,270.24,4364261.0
2024-10-28 13:00:00,270.2499,270.25,267.72,268.02,6332032.0
2024-10-28 13:30:00,268.02,269.5,267.908,269.24,4083942.0
2024-10-28 14:00:00,269.25,269.75,268.35,268.66,2821640.0
2024-10-28 14:30:00,268.64,268.7299,267.05,267.34,3384527.0
2024-10-28 15:00:00,267.35,267.42,265.01,265.74,6183845.0
2024-10-28 15:30:00,265.71,266.2599,263.53,264.42,7682067.0
2024-10-28 16:00:00,264.44,264.8,262.24,262.51,11173765.0
2024-10-29 10:00:00,264.51,264.98,259.04,259.63,13774206.0
2024-10-29 10:30:00,259.615,261.77,258.75,261.07,8629608.0
2024-10-29 11:00:00,261.0899,262.96,258.2861,258.525,7829089.0
2024-10-29 11:30:00,258.5297,259.95,257.43,259.88,6583546.0
2024-10-29 12:00:00,259.88,260.0,257.45,258.5939,5104819.0
2024-10-29 12:30:00,258.61,258.95,256.83,257.3201,5001352.0
2024-10-29 13:00:00,257.3675,257.38,255.51,256.14,6045312.0
2024-10-29 13:30:00,256.14,258.9,256.1201,258.5915,4789067.0
2024-10-29 14:00:00,258.6,259.59,257.91,258.6989,3701059.0
2024-10-29 14:30:00,258.69,259.17,257.7,259.1006,2731387.0
2024-10-29 15:00:00,259.097,259.74,258.67,258.78,2560089.0
2024-10-29 15:30:00,258.77,259.58,258.6301,259.24,2617088.0
2024-10-29 16:00:00,259.23,259.85,258.04,259.52,6643882.0
